country,granularity,year,population
Nigeria,Total,2019,209485.641
Nigeria,Male,2019,105789.799
Nigeria,Female,2019,103695.842
Nigeria,Rural,2019,98156.422
Nigeria,Urban,2019,102805.995
Nigeria,Total,2020,213996.181
Nigeria,Male,2020,108098.757
Nigeria,Female,2020,105897.424
Nigeria,Rural,2020,99040.175
Nigeria,Urban,2020,107112.526
Nigeria,Total,2021,218529.287
Nigeria,Male,2021,110418.03
Nigeria,Female,2021,108111.257
Nigeria,Rural,2021,99916.581
Nigeria,Urban,2021,111530.092
Nigeria,Total,2022,223150.896
Nigeria,Male,2022,112784.704
Nigeria,Female,2022,110366.192
Nigeria,Rural,2022,100786.283
Nigeria,Urban,2022,116057.853
Nigeria,Total,2023,227882.945
Nigeria,Male,2023,115206.932
Nigeria,Female,2023,112676.013
Nigeria,Rural,2023,101651.655
Nigeria,Urban,2023,120696.717
Niue,Total,2019,1.793
Niue,Male,2019,0.859
Niue,Female,2019,0.934
Niue,Rural,2019,0.887
Niue,Urban,2019,0.741
Niue,Total,2020,1.799
Niue,Male,2020,0.862
Niue,Female,2020,0.937
Niue,Rural,2020,0.878
Niue,Urban,2020,0.754
Niue,Total,2021,1.813
Niue,Male,2021,0.871
Niue,Female,2021,0.943
Niue,Rural,2021,0.864
Niue,Urban,2021,0.762
Niue,Total,2022,1.821
Niue,Male,2022,0.876
Niue,Female,2022,0.946
Niue,Rural,2022,0.857
Niue,Urban,2022,0.777
Niue,Total,2023,1.817
Niue,Male,2023,0.876
Niue,Female,2023,0.942
Niue,Rural,2023,0.846
Niue,Urban,2023,0.789
North Macedonia,Total,2019,1897.641
North Macedonia,Male,2019,925.908
North Macedonia,Female,2019,971.733
North Macedonia,Rural,2019,872.081
North Macedonia,Urban,2019,1214.639
North Macedonia,Total,2020,1872.015
North Macedonia,Male,2020,911.753
North Macedonia,Female,2020,960.263
North Macedonia,Rural,2020,866.902
North Macedonia,Urban,2020,1221.133
North Macedonia,Total,2021,1851.108
North Macedonia,Male,2021,900.519
North Macedonia,Female,2021,950.589
North Macedonia,Rural,2021,860.943
North Macedonia,Urban,2021,1228.012
North Macedonia,Total,2022,1840.233
North Macedonia,Male,2022,895.013
North Macedonia,Female,2022,945.221
North Macedonia,Rural,2022,854.209
North Macedonia,Urban,2022,1235.263
North Macedonia,Total,2023,1831.802
North Macedonia,Male,2023,890.884
North Macedonia,Female,2023,940.918
North Macedonia,Rural,2023,846.7
North Macedonia,Urban,2023,1242.855
Northern Mariana Islands,Total,2019,48.129
Northern Mariana Islands,Male,2019,25.27
Northern Mariana Islands,Female,2019,22.858
Northern Mariana Islands,Rural,2019,4.581
Northern Mariana Islands,Urban,2019,50.665
Northern Mariana Islands,Total,2020,47.528
Northern Mariana Islands,Male,2020,24.988
Northern Mariana Islands,Female,2020,22.541
Northern Mariana Islands,Rural,2020,4.539
Northern Mariana Islands,Urban,2020,50.808
Northern Mariana Islands,Total,2021,46.979
Northern Mariana Islands,Male,2021,24.717
Northern Mariana Islands,Female,2021,22.262
Northern Mariana Islands,Rural,2021,4.499
Northern Mariana Islands,Urban,2021,50.972
Northern Mariana Islands,Total,2022,46.078
Northern Mariana Islands,Male,2022,24.266
Northern Mariana Islands,Female,2022,21.812
Northern Mariana Islands,Rural,2022,4.459
Northern Mariana Islands,Urban,2022,51.163
Northern Mariana Islands,Total,2023,45.143
Northern Mariana Islands,Male,2023,23.798
Northern Mariana Islands,Female,2023,21.345
Northern Mariana Islands,Rural,2023,4.419
Northern Mariana Islands,Urban,2023,51.346
Norway,Total,2019,5347.73
Norway,Male,2019,2695.741
Norway,Female,2019,2651.99
Norway,Rural,2019,938.907
Norway,Urban,2019,4462.009
Norway,Total,2020,5379.274
Norway,Male,2020,2712.785
Norway,Female,2020,2666.488
Norway,Rural,2020,927.855
Norway,Urban,2020,4521.838
Norway,Total,2021,5408.091
Norway,Male,2021,2728.195
Norway,Female,2021,2679.896
Norway,Rural,2021,917.223
Norway,Urban,2021,4582.847
Norway,Total,2022,5456.801
Norway,Male,2022,2751.263
Norway,Female,2022,2705.539
Norway,Rural,2022,906.907
Norway,Urban,2022,4644.576
Norway,Total,2023,5519.167
Norway,Male,2023,2780.922
Norway,Female,2023,2738.245
Norway,Rural,2023,896.844
Norway,Urban,2023,4706.745
Oman,Total,2019,4591.241
Oman,Male,2019,2922.482
Oman,Female,2019,1668.759
Oman,Rural,2019,728.113
Oman,Urban,2019,4273.762
Oman,Total,2020,4522.497
Oman,Male,2020,2808.74
Oman,Female,2020,1713.756
Oman,Rural,2020,706.73
Oman,Urban,2020,4442.97
Oman,Total,2021,4500.424
Oman,Male,2021,2750.964
Oman,Female,2021,1749.46
Oman,Rural,2021,682.83
Oman,Urban,2021,4587.397
Oman,Total,2022,4730.226
Oman,Male,2022,2911.7
Oman,Female,2022,1818.526
Oman,Rural,2022,657.14
Oman,Urban,2022,4707.282
Oman,Total,2023,5049.269
Oman,Male,2023,3134.49
Oman,Female,2023,1914.778
Oman,Rural,2023,630.996
Oman,Urban,2023,4808.591
Pakistan,Total,2019,230800.899
Pakistan,Male,2019,117879.702
Pakistan,Female,2019,112921.196
Pakistan,Rural,2019,129085.803
Pakistan,Urban,2019,75510.639
Pakistan,Total,2020,235001.746
Pakistan,Male,2020,119954.02
Pakistan,Female,2020,115047.726
Pakistan,Rural,2020,130924.605
Pakistan,Urban,2020,77437.729
Pakistan,Total,2021,239477.801
Pakistan,Male,2021,122119.348
Pakistan,Female,2021,117358.452
Pakistan,Rural,2021,132695.039
Pakistan,Urban,2021,79411.956
Pakistan,Total,2022,243700.667
Pakistan,Male,2022,124068.4
Pakistan,Female,2022,119632.267
Pakistan,Rural,2022,134391.306
Pakistan,Urban,2022,81432.849
Pakistan,Total,2023,247504.495
Pakistan,Male,2023,125731.25
Pakistan,Female,2023,121773.246
Pakistan,Rural,2023,136008.8
Pakistan,Urban,2023,83500.516
Palau,Total,2019,17.798
Palau,Male,2019,9.614
Palau,Female,2019,8.184
Palau,Rural,2019,4.337
Palau,Urban,2019,17.869
Palau,Total,2020,17.792
Palau,Male,2020,9.616
Palau,Female,2020,8.176
Palau,Rural,2020,4.267
Palau,Urban,2020,18.175
Palau,Total,2021,17.783
Palau,Male,2021,9.601
Palau,Female,2021,8.182
Palau,Rural,2021,4.2
Palau,Urban,2021,18.482
Palau,Total,2022,17.759
Palau,Male,2022,9.579
Palau,Female,2022,8.18
Palau,Rural,2022,4.137
Palau,Urban,2022,18.79
Palau,Total,2023,17.727
Palau,Male,2023,9.555
Palau,Female,2023,8.172
Palau,Rural,2023,4.075
Palau,Urban,2023,19.089
Palestine,Total,2019,4957.768
Palestine,Male,2019,2462.006
Palestine,Female,2019,2495.762
Palestine,Rural,2019,1222.03
Palestine,Urban,2019,3964.76
Palestine,Total,2020,5069.692
Palestine,Male,2020,2518.724
Palestine,Female,2020,2550.968
Palestine,Rural,2020,1239.153
Palestine,Urban,2020,4083.476
Palestine,Total,2021,5185.336
Palestine,Male,2021,2577.131
Palestine,Female,2021,2608.204
Palestine,Rural,2021,1255.674
Palestine,Urban,2021,4204.483
Palestine,Total,2022,5305.27
Palestine,Male,2022,2637.767
Palestine,Female,2022,2667.503
Palestine,Rural,2022,1271.521
Palestine,Urban,2022,4327.618
Palestine,Total,2023,5409.202
Palestine,Male,2023,2688.31
Palestine,Female,2023,2720.892
Palestine,Rural,2023,1286.621
Palestine,Urban,2023,4452.704
Panama,Total,2019,4234.7
Panama,Male,2019,2120.143
Panama,Female,2019,2114.557
Panama,Rural,2019,1349.902
Panama,Urban,2019,2876.295
Panama,Total,2020,4293.261
Panama,Male,2020,2148.782
Panama,Female,2020,2144.479
Panama,Rural,2020,1354.818
Panama,Urban,2020,2934.512
Panama,Total,2021,4345.405
Panama,Male,2021,2174.004
Panama,Female,2021,2171.401
Panama,Rural,2021,1358.886
Panama,Urban,2021,2993.059
Panama,Total,2022,4400.773
Panama,Male,2022,2201.198
Panama,Female,2022,2199.575
Panama,Rural,2022,1362.091
Panama,Urban,2022,3051.878
Panama,Total,2023,4458.759
Panama,Male,2023,2229.872
Panama,Female,2023,2228.887
Panama,Rural,2023,1364.427
Panama,Urban,2023,3110.929
Papua New Guinea,Total,2019,9609.01
Papua New Guinea,Male,2019,4965.821
Papua New Guinea,Female,2019,4643.189
Papua New Guinea,Rural,2019,7448.841
Papua New Guinea,Urban,2019,1137.684
Papua New Guinea,Total,2020,9815.746
Papua New Guinea,Male,2020,5067.943
Papua New Guinea,Female,2020,4747.803
Papua New Guinea,Rural,2020,7587.206
Papua New Guinea,Urban,2020,1168.469
Papua New Guinea,Total,2021,10012.896
Papua New Guinea,Male,2021,5164.383
Papua New Guinea,Female,2021,4848.513
Papua New Guinea,Rural,2021,7724.734
Papua New Guinea,Urban,2021,1201.039
Papua New Guinea,Total,2022,10203.169
Papua New Guinea,Male,2022,5257.154
Papua New Guinea,Female,2022,4946.016
Papua New Guinea,Rural,2022,7861.27
Papua New Guinea,Urban,2022,1235.492
Papua New Guinea,Total,2023,10389.635
Papua New Guinea,Male,2023,5347.98
Papua New Guinea,Female,2023,5041.654
Papua New Guinea,Rural,2023,7996.654
Papua New Guinea,Urban,2023,1271.933
Paraguay,Total,2019,6515.058
Paraguay,Male,2019,3273.78
Paraguay,Female,2019,3241.278
Paraguay,Rural,2019,2661.61
Paraguay,Urban,2019,4320.371
Paraguay,Total,2020,6603.739
Paraguay,Male,2020,3316.875
Paraguay,Female,2020,3286.865
Paraguay,Rural,2020,2672.298
Paraguay,Urban,2020,4394.032
Paraguay,Total,2021,6684.182
Paraguay,Male,2021,3355.14
Paraguay,Female,2021,3329.042
Paraguay,Rural,2021,2681.496
Paraguay,Urban,2021,4468.355
Paraguay,Total,2022,6760.464
Paraguay,Male,2022,3391.532
Paraguay,Female,2022,3368.932
Paraguay,Rural,2022,2689.153
Paraguay,Urban,2022,4543.267
Paraguay,Total,2023,6844.146
Paraguay,Male,2023,3432.398
Paraguay,Female,2023,3411.748
Paraguay,Rural,2023,2695.221
Paraguay,Urban,2023,4618.686
Peru,Total,2019,32449.303
Peru,Male,2019,16174.853
Peru,Female,2019,16274.451
Peru,Rural,2019,7212.742
Peru,Urban,2019,25721.093
Peru,Total,2020,32838.579
Peru,Male,2020,16356.574
Peru,Female,2020,16482.005
Peru,Rural,2020,7229.699
Peru,Urban,2020,26082.479
Peru,Total,2021,33155.882
Peru,Male,2021,16498.081
Peru,Female,2021,16657.801
Peru,Rural,2021,7242.484
Peru,Urban,2021,26443.821
Peru,Total,2022,33475.438
Peru,Male,2022,16651.798
Peru,Female,2022,16823.641
Peru,Rural,2022,7250.911
Peru,Urban,2022,26804.348
Peru,Total,2023,33845.617
Peru,Male,2023,16835.443
Peru,Female,2023,17010.174
Peru,Rural,2023,7255.002
Peru,Urban,2023,27163.976
Philippines,Total,2019,110804.683
Philippines,Male,2019,55297.777
Philippines,Female,2019,55506.906
Philippines,Rural,2019,57134.902
Philippines,Urban,2019,50971.408
Philippines,Total,2020,112081.264
Philippines,Male,2020,55905.489
Philippines,Female,2020,56175.775
Philippines,Rural,2020,57694.793
Philippines,Urban,2020,52008.603
Philippines,Total,2021,113100.95
Philippines,Male,2021,56419.691
Philippines,Female,2021,56681.259
Philippines,Rural,2021,58228.684
Philippines,Urban,2021,53074.112
Philippines,Total,2022,113964.339
Philippines,Male,2022,56849.247
Philippines,Female,2022,57115.092
Philippines,Rural,2022,58734.25
Philippines,Urban,2022,54167.314
Philippines,Total,2023,114891.199
Philippines,Male,2023,57310.817
Philippines,Female,2023,57580.382
Philippines,Rural,2023,59209.351
Philippines,Urban,2023,55287.662
Poland,Total,2019,38225.885
Poland,Male,2019,18548.609
Poland,Female,2019,19677.276
Poland,Rural,2019,15197.181
Poland,Urban,2019,22831.097
Poland,Total,2020,38171.012
Poland,Male,2020,18518.782
Poland,Female,2020,19652.231
Poland,Rural,2020,15160.592
Poland,Urban,2020,22781.639
Poland,Total,2021,38040.302
Poland,Male,2021,18443.925
Poland,Female,2021,19596.376
Poland,Rural,2021,15110.211
Poland,Urban,2021,22736.411
Poland,Total,2022,38385.739
Poland,Male,2022,18604.014
Poland,Female,2022,19781.726
Poland,Rural,2022,15046.012
Poland,Urban,2022,22695.137
Poland,Total,2023,38762.844
Poland,Male,2023,18784.688
Poland,Female,2023,19978.155
Poland,Rural,2023,14968.393
Poland,Urban,2023,22658.118
Portugal,Total,2019,10343.213
Portugal,Male,2019,4907.051
Portugal,Female,2019,5436.163
Portugal,Rural,2019,3510.812
Portugal,Urban,2019,6743.854
Portugal,Total,2020,10370.519
Portugal,Male,2020,4926.734
Portugal,Female,2020,5443.784
Portugal,Rural,2020,3442.606
Portugal,Urban,2020,6775.807
Portugal,Total,2021,10390.956
Portugal,Male,2021,4944.983
Portugal,Female,2021,5445.973
Portugal,Rural,2021,3375.656
Portugal,Urban,2021,6806.983
Portugal,Total,2022,10417.073
Portugal,Male,2022,4962.474
Portugal,Female,2022,5454.599
Portugal,Rural,2022,3310.217
Portugal,Urban,2022,6837.902
Portugal,Total,2023,10430.738
Portugal,Male,2023,4968.787
Portugal,Female,2023,5461.952
Portugal,Rural,2023,3246.151
Portugal,Urban,2023,6868.313
Puerto Rico,Total,2019,3288.028
Puerto Rico,Male,2019,1555.932
Puerto Rico,Female,2019,1732.096
Puerto Rico,Rural,2019,234.782
Puerto Rico,Urban,2019,3420.196
Puerto Rico,Total,2020,3275.805
Puerto Rico,Male,2020,1548.14
Puerto Rico,Female,2020,1727.665
Puerto Rico,Rural,2020,234.336
Puerto Rico,Urban,2020,3416.272
Puerto Rico,Total,2021,3253.21
Puerto Rico,Male,2021,1535.552
Puerto Rico,Female,2021,1717.658
Puerto Rico,Rural,2021,233.618
Puerto Rico,Urban,2021,3412.101
Puerto Rico,Total,2022,3240.968
Puerto Rico,Male,2022,1528.276
Puerto Rico,Female,2022,1712.693
Puerto Rico,Rural,2022,232.637
Puerto Rico,Urban,2022,3407.753
Puerto Rico,Total,2023,3242.023
Puerto Rico,Male,2023,1527.574
Puerto Rico,Female,2023,1714.448
Puerto Rico,Rural,2023,231.404
Puerto Rico,Urban,2023,3403.344
Qatar,Total,2019,2797.921
Qatar,Male,2019,2050.573
Qatar,Female,2019,747.347
Qatar,Rural,2019,22.293
Qatar,Urban,2019,2721.608
Qatar,Total,2020,2803.375
Qatar,Male,2020,2021.502
Qatar,Female,2020,781.874
Qatar,Rural,2020,21.355
Qatar,Urban,2020,2770.452
Qatar,Total,2021,2814.982
Qatar,Male,2021,2021.785
Qatar,Female,2021,793.197
Qatar,Rural,2021,20.497
Qatar,Urban,2021,2819.901
Qatar,Total,2022,2892.455
Qatar,Male,2022,2078.144
Qatar,Female,2022,814.311
Qatar,Rural,2022,19.707
Qatar,Urban,2022,2869.229
Qatar,Total,2023,2979.082
Qatar,Male,2023,2130.528
Qatar,Female,2023,848.554
Qatar,Rural,2023,18.979
Qatar,Urban,2023,2918.18
Republic of Korea,Total,2019,51767.846
Republic of Korea,Male,2019,25882.76
Republic of Korea,Female,2019,25885.087
Republic of Korea,Rural,2019,9533.863
Republic of Korea,Urban,2019,41805.375
Republic of Korea,Total,2020,51858.482
Republic of Korea,Male,2020,25903.431
Republic of Korea,Female,2020,25955.05
Republic of Korea,Rural,2020,9572.865
Republic of Korea,Urban,2020,41934.11
Republic of Korea,Total,2021,51848.397
Republic of Korea,Male,2021,25876.232
Republic of Korea,Female,2021,25972.166
Republic of Korea,Rural,2021,9602.94
Republic of Korea,Urban,2021,42063.715
Republic of Korea,Total,2022,51782.512
Republic of Korea,Male,2022,25840.655
Republic of Korea,Female,2022,25941.857
Republic of Korea,Rural,2022,9623.822
Republic of Korea,Urban,2022,42193.408
Republic of Korea,Total,2023,51748.739
Republic of Korea,Male,2023,25831.859
Republic of Korea,Female,2023,25916.88
Republic of Korea,Rural,2023,9635.539
Republic of Korea,Urban,2023,42323.569
Republic of Moldova,Total,2019,3112.562
Republic of Moldova,Male,2019,1437.365
Republic of Moldova,Female,2019,1675.197
Republic of Moldova,Rural,2019,2308.002
Republic of Moldova,Urban,2019,1721.748
Republic of Moldova,Total,2020,3069.131
Republic of Moldova,Male,2020,1415.534
Republic of Moldova,Female,2020,1653.597
Republic of Moldova,Rural,2020,2296.147
Republic of Moldova,Urban,2020,1721.54
Republic of Moldova,Total,2021,3023.778
Republic of Moldova,Male,2021,1393.129
Republic of Moldova,Female,2021,1630.65
Republic of Moldova,Rural,2021,2282.838
Republic of Moldova,Urban,2021,1721.993
Republic of Moldova,Total,2022,3039.985
Republic of Moldova,Male,2022,1399.594
Republic of Moldova,Female,2022,1640.39
Republic of Moldova,Rural,2022,2267.969
Republic of Moldova,Urban,2022,1723.006
Republic of Moldova,Total,2023,3067.07
Republic of Moldova,Male,2023,1411.613
Republic of Moldova,Female,2023,1655.457
Republic of Moldova,Rural,2023,2251.551
Republic of Moldova,Urban,2023,1724.562
Réunion,Total,2019,857.327
Réunion,Male,2019,407.837
Réunion,Female,2019,449.491
Réunion,Rural,2019,3.418
Réunion,Urban,2019,886.5
Réunion,Total,2020,861.446
Réunion,Male,2020,409.054
Réunion,Female,2020,452.392
Réunion,Rural,2020,3.055
Réunion,Urban,2020,893.481
Réunion,Total,2021,868.079
Réunion,Male,2021,412.553
Réunion,Female,2021,455.526
Réunion,Rural,2021,2.748
Réunion,Urban,2021,900.334
Réunion,Total,2022,871.54
Réunion,Male,2022,414.375
Réunion,Female,2022,457.166
Réunion,Rural,2022,2.488
Réunion,Urban,2022,907.082
Réunion,Total,2023,874.883
Réunion,Male,2023,415.647
Réunion,Female,2023,459.236
Réunion,Rural,2023,2.266
Réunion,Urban,2023,913.712
Romania,Total,2019,19501.542
Romania,Male,2019,9444.048
Romania,Female,2019,10057.494
Romania,Rural,2019,8946.041
Romania,Urban,2019,10537.319
Romania,Total,2020,19392.469
Romania,Male,2020,9395.409
Romania,Female,2020,9997.059
Romania,Rural,2020,8880.997
Romania,Urban,2020,10507.365
Romania,Total,2021,19248.161
Romania,Male,2021,9324.761
Romania,Female,2021,9923.4
Romania,Rural,2021,8812.219
Romania,Urban,2021,10482.858
Romania,Total,2022,19166.772
Romania,Male,2022,9283.331
Romania,Female,2022,9883.442
Romania,Rural,2022,8739.305
Romania,Urban,2022,10463.159
Romania,Total,2023,19118.479
Romania,Male,2023,9260.257
Romania,Female,2023,9858.221
Romania,Rural,2023,8662.243
Romania,Urban,2023,10448.074
Russian Federation,Total,2019,146533.067
Russian Federation,Male,2019,68044.183
Russian Federation,Female,2019,78488.883
Russian Federation,Rural,2019,36568.45
Russian Federation,Urban,2019,107327.101
Russian Federation,Total,2020,146371.299
Russian Federation,Male,2020,67975.285
Russian Federation,Female,2020,78396.013
Russian Federation,Rural,2020,36300.573
Russian Federation,Urban,2020,107486.269
Russian Federation,Total,2021,145836.175
Russian Federation,Male,2021,67747.121
Russian Federation,Female,2021,78089.053
Russian Federation,Rural,2021,36004.318
Russian Federation,Urban,2021,107632.491
Russian Federation,Total,2022,145579.899
Russian Federation,Male,2022,67630.48
Russian Federation,Female,2022,77949.419
Russian Federation,Rural,2022,35679.4
Russian Federation,Urban,2022,107762.468
Russian Federation,Total,2023,145440.5
Russian Federation,Male,2023,67535.082
Russian Federation,Female,2023,77905.419
Russian Federation,Rural,2023,35326.882
Russian Federation,Urban,2023,107876.661
Rwanda,Total,2019,12776.103
Rwanda,Male,2019,6211.66
Rwanda,Female,2019,6564.443
Rwanda,Rural,2019,10579.327
Rwanda,Urban,2019,2215.085
Rwanda,Total,2020,13065.837
Rwanda,Male,2020,6356.319
Rwanda,Female,2020,6709.519
Rwanda,Rural,2020,10805.843
Rwanda,Urban,2020,2281.33
Rwanda,Total,2021,13355.26
Rwanda,Male,2021,6500.904
Rwanda,Female,2021,6854.356
Rwanda,Rural,2021,11028.578
Rwanda,Urban,2021,2350.389
Rwanda,Total,2022,13651.03
Rwanda,Male,2022,6649.385
Rwanda,Female,2022,7001.645
Rwanda,Rural,2022,11247.444
Rwanda,Urban,2022,2422.469
Rwanda,Total,2023,13954.471
Rwanda,Male,2023,6802.408
Rwanda,Female,2023,7152.064
Rwanda,Rural,2023,11462.678
Rwanda,Urban,2023,2497.854
Saint Barthélemy,Total,2019,10.299
Saint Barthélemy,Male,2019,5.162
Saint Barthélemy,Female,2019,5.136
Saint Barthélemy,Total,2020,10.543
Saint Barthélemy,Male,2020,5.046
Saint Barthélemy,Female,2020,5.497
Saint Barthélemy,Total,2021,10.764
Saint Barthélemy,Male,2021,5.04
Saint Barthélemy,Female,2021,5.723
Saint Barthélemy,Total,2022,10.92
Saint Barthélemy,Male,2022,5.114
Saint Barthélemy,Female,2022,5.806
Saint Barthélemy,Total,2023,11.085
Saint Barthélemy,Male,2023,5.191
Saint Barthélemy,Female,2023,5.894
"Saint Helena, Ascension and Tristan da Cunha",Total,2019,5.458
"Saint Helena, Ascension and Tristan da Cunha",Male,2019,2.797
"Saint Helena, Ascension and Tristan da Cunha",Female,2019,2.661
"Saint Helena, Ascension and Tristan da Cunha",Rural,2019,2.46
"Saint Helena, Ascension and Tristan da Cunha",Urban,2019,1.636
"Saint Helena, Ascension and Tristan da Cunha",Total,2020,5.43
"Saint Helena, Ascension and Tristan da Cunha",Male,2020,2.755
"Saint Helena, Ascension and Tristan da Cunha",Female,2020,2.676
"Saint Helena, Ascension and Tristan da Cunha",Rural,2020,2.472
"Saint Helena, Ascension and Tristan da Cunha",Urban,2020,1.654
"Saint Helena, Ascension and Tristan da Cunha",Total,2021,5.39
"Saint Helena, Ascension and Tristan da Cunha",Male,2021,2.716
"Saint Helena, Ascension and Tristan da Cunha",Female,2021,2.674
"Saint Helena, Ascension and Tristan da Cunha",Rural,2021,2.478
"Saint Helena, Ascension and Tristan da Cunha",Urban,2021,1.669
"Saint Helena, Ascension and Tristan da Cunha",Total,2022,5.343
"Saint Helena, Ascension and Tristan da Cunha",Male,2022,2.685
"Saint Helena, Ascension and Tristan da Cunha",Female,2022,2.658
"Saint Helena, Ascension and Tristan da Cunha",Rural,2022,2.484
"Saint Helena, Ascension and Tristan da Cunha",Urban,2022,1.687
"Saint Helena, Ascension and Tristan da Cunha",Total,2023,5.289
"Saint Helena, Ascension and Tristan da Cunha",Male,2023,2.648
"Saint Helena, Ascension and Tristan da Cunha",Female,2023,2.64
"Saint Helena, Ascension and Tristan da Cunha",Rural,2023,2.485
"Saint Helena, Ascension and Tristan da Cunha",Urban,2023,1.702
Saint Kitts and Nevis,Total,2019,46.952
